108.44,127.19
106.09,127.19
103.75,127.19
101.41,127.19
99.06,128.12
111.72,129.06
116.88,130.00
118.75,130.94
120.16,130.47
119.22,128.59
117.34,126.72
122.03,130.94
124.38,131.41
125.31,133.28
126.72,132.81
128.59,133.28
130.94,133.28
132.34,134.69
130.00,136.56
127.66,137.50
130.47,137.50
130.00,134.69
133.28,135.16
133.75,137.50
134.22,136.56
136.09,138.44
137.03,136.56
134.69,135.62
138.91,136.56
140.78,137.97
141.25,137.50
142.19,136.09
144.53,134.69
146.88,134.22
149.22,133.28
150.62,131.88
152.50,129.53
153.44,127.19
155.78,125.78
155.78,123.44
155.31,121.09
156.72,118.75
157.19,116.41
155.31,114.06
152.97,114.06
150.62,115.00
148.28,116.41
145.94,117.81
143.59,118.28
141.25,118.28
138.91,118.28
136.56,117.81
134.22,116.88
131.88,115.94
129.53,114.06
127.19,113.12
124.84,111.25
122.50,109.38
120.16,107.97
118.28,106.56
118.28,104.22
118.28,101.88
118.28,99.53
118.28,97.19
118.28,94.84
119.69,92.50
121.56,91.09
123.91,90.16
125.78,89.22
127.19,86.88
129.53,85.94
131.88,85.00
134.22,83.59
136.56,83.12
138.91,81.25
140.78,82.19
140.31,84.53
140.31,86.88
140.31,89.22
141.25,91.56
141.25,93.91
140.78,80.78
142.19,80.78
144.53,79.84
146.88,79.84
149.22,79.84
151.56,78.91
153.91,78.44
156.25,78.91
154.38,80.31
153.91,82.19
154.84,82.19
157.19,78.91
159.53,77.97
161.88,78.44
160.47,80.78
158.59,81.72
161.88,77.97
163.75,76.56
165.62,74.22
167.50,73.28
168.91,75.16
167.97,77.50
166.09,79.84
164.22,81.25
162.34,82.66
160.47,85.00
158.59,86.88
156.25,88.75
153.91,90.16
151.56,91.56
149.22,92.97
146.88,93.91
144.53,95.31
142.19,96.72
139.84,97.66
137.50,98.12
135.16,99.53
132.81,100.94
130.47,102.34
128.12,102.81
125.78,103.28
151.56,92.50
161.41,86.41
163.28,85.47
164.22,85.00
164.22,82.66
165.62,82.66
166.09,80.78
168.91,70.94
171.25,70.94
172.19,70.94
174.53,70.00
176.41,70.94
175.94,73.28
175.94,74.22
174.53,76.09
172.19,76.56
171.25,78.44
170.78,80.78
170.31,82.66
171.25,84.06
171.25,86.41
170.78,88.75
170.78,91.09
171.25,93.44
169.84,95.78
169.38,95.78
167.97,98.59
166.56,100.94
164.69,102.81
163.75,105.16
161.88,103.28
163.75,105.62
161.88,106.56
162.34,107.97
160.94,109.84
159.06,112.19
156.72,113.59
157.66,111.25
161.88,108.91
172.19,91.56
172.19,89.22
171.72,87.34
172.66,89.22
173.59,87.34
174.53,88.28
175.47,86.88
177.81,85.47
179.69,83.59
180.16,84.06
181.09,82.66
182.97,82.19
182.03,80.31
179.69,80.78
180.16,77.97
179.22,75.62
176.88,76.09
175.47,78.44
179.69,75.16
180.16,72.81
178.75,71.41
176.88,71.41
180.62,72.81
184.84,81.25
187.19,80.31
189.53,79.84
191.88,78.91
194.22,76.56
196.56,75.62
196.56,73.28
199.38,74.22
201.72,73.28
204.06,72.34
172.19,77.97
122.03,92.03
122.50,94.38
119.69,98.12
121.56,100.47
119.22,101.41
118.75,102.81
122.03,106.56
124.84,110.78
126.25,111.25
130.47,112.66
132.81,112.19
135.16,112.66
137.50,112.66
139.84,113.12
142.19,113.12
144.53,113.12
146.88,113.59
149.22,114.06
149.69,114.53
137.03,115.47
159.06,116.88
157.66,122.03
160.00,119.69
162.34,118.75
163.75,116.41
165.62,115.00
167.97,114.53
168.91,112.66
170.31,111.25
172.66,110.78
173.12,110.31
174.53,109.84
175.94,109.84
170.78,112.19
157.19,126.25
159.53,125.31
160.94,124.38
161.88,123.44
164.22,124.38
166.56,123.91
167.97,122.50
167.97,120.62
170.78,120.62
172.66,120.62
169.38,123.44
171.72,123.44
174.06,122.97
175.00,122.03
176.41,125.31
174.06,126.25
171.72,126.25
169.38,126.25
167.03,126.72
164.69,126.72
162.34,127.66
160.00,129.06
157.66,128.59
155.31,128.59
159.53,128.59
161.88,127.66
163.28,129.53
165.62,129.06
167.03,128.12
168.44,129.53
170.31,128.59
171.25,129.06
172.66,128.12
172.66,126.25
176.88,127.66
177.34,130.00
177.34,132.34
176.88,134.69
175.94,136.56
173.59,137.97
171.25,137.50
168.91,137.50
166.56,137.97
164.22,137.50
161.88,138.44
160.00,136.56
158.12,135.16
155.78,134.22
153.44,133.75
151.09,133.28
162.34,136.56
163.28,139.84
165.16,140.78
167.50,141.72
169.84,142.66
171.25,143.12
171.25,142.19
171.72,140.31
169.38,139.84
167.03,139.84
172.66,140.78
175.00,140.31
176.88,140.31
175.94,138.91
173.12,145.47
175.47,147.81
177.81,148.75
178.75,147.34
176.88,145.94
179.22,148.75
179.22,151.09
178.28,135.16
178.75,133.75
180.16,135.62
181.56,137.03
182.03,139.38
182.50,141.72
183.44,144.06
182.97,146.41
183.44,148.75
183.91,151.09
184.84,153.44
186.25,155.78
188.12,157.19
188.12,154.84
187.66,154.38
185.78,150.16
183.44,143.59
183.44,141.25
180.62,134.22
178.28,127.19
178.28,125.78
82.19,126.72
73.28,131.88
71.41,132.81
69.06,152.97
69.53,158.59
70.00,160.47
70.94,162.34
70.47,158.59
73.75,170.78
88.75,182.03
97.19,184.84
99.06,185.31
99.06,186.72
96.72,187.19
100.94,185.78
100.00,183.44
103.28,185.31
105.16,184.84
107.50,184.84
106.56,186.25
105.62,187.19
107.97,188.59
110.31,188.59
112.66,187.66
115.00,186.25
116.41,183.91
115.00,182.50
112.66,183.44
110.31,184.84
107.97,184.84
115.94,180.62
117.34,182.03
117.81,179.69
119.69,179.69
122.03,179.22
124.38,178.28
126.72,177.81
127.19,175.47
128.59,174.06
129.06,176.41
130.94,175.94
133.28,175.94
134.22,174.53
136.09,174.53
137.03,172.66
137.50,174.06
137.03,176.41
139.38,178.28
141.72,178.75
144.06,179.69
145.94,181.09
146.41,183.44
147.34,185.78
148.75,188.12
150.16,190.47
151.09,192.81
152.03,193.75
153.44,196.09
153.91,198.44
154.38,200.78
155.31,203.12
155.78,205.47
157.66,207.81
158.12,210.16
159.06,212.50
159.53,214.84
160.47,217.19
161.41,219.53
161.88,221.88
162.34,224.22
164.22,226.56
165.16,228.91
166.56,231.25
168.91,233.59
171.25,235.00
173.59,236.88
175.47,238.28
177.81,239.22
180.16,240.62
182.50,242.50
184.84,242.97
186.25,244.38
188.59,245.31
189.53,244.38
188.12,242.03
190.47,246.72
192.81,247.66
195.16,248.12
197.03,248.12
197.97,249.06
200.31,249.06
201.25,248.12
203.12,250.00
187.19,243.91
182.03,240.62
167.97,228.91
168.91,228.91
171.25,228.91
173.59,228.91
175.00,227.97
177.34,228.44
164.22,224.22
163.28,220.94
162.34,219.53
158.59,207.81
160.94,208.28
160.94,209.69
163.75,210.62
164.22,212.97
161.88,212.03
154.84,197.50
155.78,197.97
158.12,199.84
159.53,201.72
160.94,202.19
162.34,203.59
163.75,202.66
164.69,205.00
165.16,206.88
167.97,207.34
168.91,206.41
147.81,185.31
150.16,185.31
152.50,185.31
154.38,185.31
155.78,184.38
153.91,183.91
157.66,182.97
158.59,184.84
156.25,185.31
160.47,184.84
159.53,182.97
161.41,182.50
163.75,182.03
166.09,181.56
168.44,181.56
170.78,181.09
173.12,180.16
173.59,182.50
173.12,184.84
171.72,186.72
169.38,187.19
167.03,187.19
164.69,187.19
162.34,187.66
160.00,187.66
157.66,187.66
155.31,189.06
157.66,190.00
156.72,187.66
154.38,188.12
173.59,185.31
174.53,183.91
176.41,185.31
173.59,178.28
172.66,175.94
172.19,173.59
172.19,172.19
173.59,170.31
175.47,167.97
176.41,165.62
176.88,163.28
178.28,160.94
179.22,158.59
181.09,158.12
181.56,155.78
182.97,157.66
180.62,160.47
182.97,160.00
185.31,159.06
187.66,159.06
178.75,165.62
177.34,167.03
176.88,165.62
181.09,163.75
174.06,177.81
175.47,176.88
176.88,179.22
175.47,180.16
162.81,184.84
165.16,184.84
167.50,184.38
169.38,183.91
170.78,184.38
146.41,180.16
148.75,179.22
151.09,178.28
153.44,177.34
155.78,175.94
158.12,175.00
160.47,173.59
162.81,173.12
163.75,172.19
166.09,171.72
166.56,169.84
164.22,170.31
138.44,173.12
72.34,184.38
70.94,183.44
70.47,181.09
73.75,182.97
75.16,184.38
58.75,161.88
59.22,159.53
61.09,161.88
